atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.craque,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Gilberto Mora,G. Mora,141486,México,2360,0.0,False,https://s.sde.globo.com/media/person_role/2026/06/02/photo_FORMATO_zj3l2lE.png,1,-0.3,Gilberto Rafael Mora Zambrano,0.0,4,6.36,2,gilberto-mora,6,0.0,,,,,,1.0,,,,,,,,,,,,,
Raskin,Raskin,141669,Bélgica,2392,0.0,True,https://s.sde.globo.com/media/person_role/2026/05/15/photo_220x220_xvJIM9o.png,2,1.35,Nicolas Thierry Raskin,2.7,4,4.78,2,raskin,7,-0.06,,,,,2.0,1.0,,,,,,,,,,,,,
Fabio Cannavaro,F. Cannavaro,141738,Uzbequistão,3061,0.7,True,https://s.sde.globo.com/media/person_role/2026/05/13/photo_FORMATO_JsjBEZw.png,1,2.73,Fabio Cannavaro,2.73,6,4.99,2,fabio-cannavaro,7,-0.01,,,,,,,,,,,,,,,,,,,
Curtis,Curtis,141759,Escócia,2327,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_ZXi8QY1.png,1,-1.3,Findlay Kenneth Curtis,0.0,4,2.78,2,curtis,6,0.0,,1.0,,,,1.0,,,,,,,,,,,,,
Alajbegovic,Alajbegovic,141851,Bósnia,2865,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/11/photo_FORMATO_GCrkBwD.png,1,-0.3,Kerim-Sam Alajbegović,0.0,4,3.93,2,alajbegovic,7,0.0,,,,,,1.0,,,,,,,,,,,,,
Tomás Rodríguez,T. Rodríguez,141967,Panamá,3062,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/28/photo_FORMATO_i2Z3Bsw.png,0,0.0,Tomás Abdiel Rodríguez Mena,0.0,5,3.0,2,tomas-rodriguez,6,0.0,,,,,,,,,,,,,,,,,,,
Svensson,Svensson,142068,Suécia,2368,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/14/photo_FORMATO_eCV2a0M.png,1,0.0,Daniel Jonathan Svensson,0.0,2,6.46,2,svensson,6,0.0,,,,,,,,,,,,,,,,,,,
Alipour,Alipour,142177,Irã,2336,0.0,False,https://s.sde.globo.com/media/person_role/2026/06/03/photo_FORMATO_6WtHRXf.png,1,3.2,Ali Alipourghara,0.0,5,4.34,2,alipour,6,0.0,,,,,2.0,1.0,,,1.0,,,,,,,,,,
Hardani,Hardani,142479,Irã,2336,0.0,True,https://s.sde.globo.com/media/person_role/2026/06/03/photo_FORMATO_4LpxUqJ.png,1,7.0,Saleh Hardani Kherad,7.0,2,4.05,2,hardani,6,2.05,,,,,1.0,,,,1.0,,,,,,,,,1.0,
Maidana,Maidana,142781,Paraguai,2354,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_Qevv8id.png,1,5.0,Alexandro Maidana Mendieta,5.0,2,4.16,2,maidana,6,1.16,,,,,,,,,,,,,,,,,,1.0,
Londoño,Londoño,142800,Panamá,3062,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/28/photo_FORMATO_GQQPVWv.png,0,0.0,Azarías Emmanuel Londoño González,0.0,5,3.0,2,londono,6,0.0,,,,,,,,,,,,,,,,,,,
Gutiérrez,Gutiérrez,142803,Panamá,3062,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/28/photo_FORMATO_nTXQfhF.png,0,0.0,Jorge Abdiel Gutiérrez Cornejo,0.0,2,2.0,2,gutierrez,6,0.0,,,,,,,,,,,,,,,,,,,
Gill,Gill,142978,Paraguai,2354,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_lznz5Bk.png,2,7.0,Orlando Daniel Gill Noldín,12.8,1,5.7,2,gill,7,2.86,,,,10.0,,,,,,,,,4.0,,,,,1.0,
Yan Diomandé,Y. Diomandé,143294,Costa do Marfim,2350,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/21/photo_FORMATO_CEfnqLv.png,2,4.05,Yan Diomande - Yann,4.0,5,7.6,2,yan-diomande,7,-0.28,,,,,3.0,1.0,,3.0,3.0,,,,,,,,,,
Kapuadi,Kapuadi,143356,RD Congo,3184,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/03/photo_FORMATO_fZMXKAY.png,1,2.3,Steve Nkanu Kapuadi,0.0,3,3.22,2,kapuadi,7,0.0,,,,,1.0,,,1.0,,,,,,,,,,,
Tougai,Tougai,143775,Argélia,2338,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_MSI0ZUB.png,0,0.0,Mohamed Amine Tougai,0.0,3,4.0,2,tougai,6,0.0,,,,,,,,,,,,,,,,,,,
Rayners,Rayners,144042,África do Sul,2358,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/28/photo_220x220_LnbfkYy.png,1,0.0,Iqraam Rayners,0.0,5,4.04,2,rayners,6,0.0,,,,,,,,,,,,,,,,,,,
Tony Popovic,T. Popovic,144236,Austrália,2333,0.0,True,https://s.sde.globo.com/media/person_role/2026/05/13/photo_FORMATO_4qVs2L5.png,2,5.32,Anthony Popovic,2.12,6,4.25,2,tony-popovic,7,-0.32,,,,,,,,,,,,,,,,,,,1.0
Aasgaard,Aasgaard,144483,Noruega,2323,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/29/photo_FORMATO_U8pOJcB.png,0,0.0,Thelonious Gerard Aasgaard,0.0,4,6.0,2,aasgaard,6,0.0,,,,,,,,,,,,,,,,,,,
Penders,Penders,144965,Bélgica,2392,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/20/photo_FORMATO_FD1PqjN.png,0,0.0,Mike Louis Penders,0.0,1,4.0,2,penders,6,0.0,,,,,,,,,,,,,,,,,,,
Vuskovic,Vuskovic,145446,Croácia,2379,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/18/photo_FORMATO_fY66fLE.png,1,3.2,Luka Vušković,0.0,3,5.95,2,vuskovic,7,0.0,,,,,2.0,1.0,,,1.0,,,,,,,,,,
Roefs,Roefs,145457,Holanda,2381,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/29/photo_FORMATO_HkbHUkg.png,0,0.0,Robin Gerardus Petrus Roefs,0.0,1,4.0,2,roefs,6,0.0,,,,,,,,,,,,,,,,,,,
Affengruber,Affengruber,145499,Áustria,2391,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/20/photo_FORMATO_xBc47eb.png,0,0.0,David Leopold Affengruber,0.0,3,3.0,2,affengruber,6,0.0,,,,,,,,,,,,,,,,,,,
Jaquez,Jaquez,145608,Suíça,2320,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/19/photo_FORMATO_tm8fR9T.png,0,0.0,Luca Antony Jaquez,0.0,3,3.0,2,jaquez,6,0.0,,,,,,,,,,,,,,,,,,,
Maza,Maza,145887,Argélia,2338,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_d2OUTjJ.png,2,5.0,Ibrahim Maza,9.0,4,6.69,2,maza,7,1.5,,,,,3.0,,2.0,2.0,3.0,,,,,,,,,,
Bonny,Bonny,145894,Costa do Marfim,2350,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/21/photo_FORMATO_AM2DnU4.png,2,0.95,Ange-Yoan Laurent Bonny,0.9,5,5.27,2,bonny,7,-0.73,,,,,,1.0,1.0,,2.0,,,,,,,,,,
Junnosuke Suzuki,J. Suzuki,145988,Japão,2369,0.0,True,https://s.sde.globo.com/media/person_role/2026/05/15/photo_FORMATO_CxJkp4b.png,1,6.5,Junnosuke Suzuki,6.5,3,4.68,2,junnosuke-suzuki,7,1.68,,,,,1.0,,,,,,,,,,,,,1.0,
Chaloupek,Chaloupek,146032,República Tcheca,2352,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/22/photo_FORMATO_pX4G34Y.png,1,2.7,Štěpán Chaloupek - Stepán,0.0,3,5.78,2,chaloupek,6,0.0,,,,,2.0,1.0,,,,,,,,,,,,,
Promise David,P. David,146064,Canadá,2361,0.0,False,https://s.sde.globo.com/media/person_role/2026/06/03/photo_FORMATO_w39uGIB.png,1,5.7,Promise Oluwatobi Emmanuel David Akinpelu,0.0,5,7.62,2,promise-david,6,0.0,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,,
Zico,Zico,146228,Egito,2324,0.0,True,https://s.sde.globo.com/media/person_role/2026/05/22/photo_FORMATO_OCtESFO.png,2,8.65,Mostafa Mohamed Zaky Abdelraouf - Zaki Ziko,15.2,5,7.93,2,zico,7,3.17,1.0,,,,1.0,2.0,1.0,1.0,3.0,,1.0,,,1.0,,,,,
Tarek Alaa,T. Alaa,146236,Egito,2324,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/22/photo_FORMATO_8QE1OAx.png,0,0.0,Tarek Alaa Abdelghaffar Abdel Elgebaly - El Gebaly,0.0,4,3.0,2,tarek-alaa,6,0.0,,,,,,,,,,,,,,,,,,,
Izzo,Izzo,146383,Austrália,2333,0.0,False,https://s.sde.globo.com/media/person_role/2026/06/03/photo_FORMATO_5AwsOHC.png,0,0.0,Paul David Izzo,0.0,1,2.0,2,izzo,6,0.0,,,,,,,,,,,,,,,,,,,
Touré,Touré,146387,Austrália,2333,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/03/photo_FORMATO_aUH36XA.png,2,1.1,Mohamed Touré,2.4,5,2.61,2,toure,7,0.26,,,,,1.0,3.0,1.0,,1.0,,,,,1.0,,,,,
Amir Ghalenoei,A. Ghalenoei,146388,Irã,2336,0.0,True,https://s.sde.globo.com/media/person_role/2026/05/13/photo_FORMATO_GSZoN2N.png,2,7.0,Amir Ghalenoei,7.2,6,5.78,2,amir-ghalenoei,7,1.0,,,,,,,,,,,,,,,,,,,
Mohebi,Mohebi,146390,Irã,2336,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/16/photo_FORMATO_LISCRQr.png,2,5.75,Mohammad Mohebbi,2.0,5,7.21,2,mohebi,7,-0.92,,,,,2.0,,,,1.0,,1.0,,,,,,,,
Hosseinzadeh,Hosseinzadeh,146396,Irã,2336,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/03/photo_FORMATO_Vnm9o4L.png,2,2.25,Amirhossein Hosseinzadehtazehgheshlagh,0.0,5,3.27,2,hosseinzadeh,6,-0.71,,,,,3.0,,,,,,,,,,,,,,
Mateo Chávez,M. Chávez,146414,México,2360,0.0,False,https://s.sde.globo.com/media/person_role/2026/06/02/photo_FORMATO_3x3mq9Z.png,0,0.0,Mateo Chávez García,0.0,2,3.0,2,mateo-chavez,7,0.0,,,,,,,,,,,,,,,,,,,
Nelson,Nelson,146415,Canadá,2361,0.0,False,https://s.sde.globo.com/media/person_role/2026/06/09/photo_FORMATO.png,0,0.0,Jayden Nelson,0.0,4,3.0,2,nelson,6,0.0,,,,,,,,,,,,,,,,,,,
Hayakawa,Hayakawa,146419,Japão,2369,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/21/photo_FORMATO_Q1YVQFf.png,0,0.0,Tomoki Hayakawa,0.0,1,4.0,2,hayakawa,6,0.0,,,,,,,,,,,,,,,,,,,
Hadj Mahmoud,H. Mahmoud,146455,Tunísia,2337,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/15/photo_FORMATO_STfnnpL.png,1,1.5,Mohamed Belhadj Mahmoud - Hadj-Mahmoud / Haj,0.0,4,2.94,2,hadj-mahmoud,6,0.0,,,,,1.0,,,,,,,,,,,,,,
Neffati,Neffati,146457,Tunísia,2337,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/15/photo_FORMATO_uIlhNXL.png,0,0.0,Moutaz Neffati,0.0,2,2.0,2,neffati,6,0.0,,,,,,,,,,,,,,,,,,,
Mastouri,Mastouri,146458,Tunísia,2337,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/15/photo_FORMATO_2zxBWgE.png,0,0.0,Hazem Mastouri,0.0,5,3.0,2,mastouri,6,0.0,,,,,,,,,,,,,,,,,,,
Chaouat,Chaouat,146459,Tunísia,2337,0.0,True,https://s.sde.globo.com/media/person_role/2026/05/15/photo_FORMATO_42cDmOZ.png,2,0.4,Firas Chawat,1.0,5,2.92,2,chaouat,7,-0.24,,,,,,,,,2.0,,,,,2.0,,,,,
Saad,Saad,146461,Tunísia,2337,0.0,True,https://s.sde.globo.com/media/person_role/2026/05/15/photo_FORMATO_zP6GXEi.png,2,1.7,Elias Saäd,0.2,5,2.97,2,saad,7,-0.56,,,,,1.0,1.0,,1.0,3.0,,,,,1.0,,,,,
Belammari,Belammari,146550,Marrocos,2332,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/29/photo_FORMATO_Bh4iyHP.png,0,0.0,Youssef Belammari,0.0,2,3.0,2,belammari,6,0.0,,,,,,,,,,,,,,,,,,,
Castrop,Castrop,146579,Coreia do Sul,2374,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/19/photo_FORMATO_uUJFboy.png,0,0.0,Jens Castrop,0.0,4,6.0,2,castrop,6,0.0,,,,,,,,,,,,,,,,,,,
Eom Ji-Sung,E. Ji-Sung,146580,Coreia do Sul,2374,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/19/photo_FORMATO_0INhvCW.png,1,0.0,Ji-sung Eom,0.0,5,3.23,2,eom-ji-sung,6,0.0,,,,,,,,,,,,,,,,,,,
Lee Tae-Seok,L. Tae-Seok,146583,Coreia do Sul,2374,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/19/photo_FORMATO_Ry4JaUj.png,1,0.2,Tae-seok Lee,0.0,2,3.3,2,lee-tae-seok,6,0.0,,,,,,1.0,,,1.0,,,,,,,,,,
Lee Han-Beom,L. Han-Beom,146584,Coreia do Sul,2374,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/19/photo_FORMATO_XxrukAN.png,1,4.4,Han-beom Lee,0.0,3,3.94,2,lee-han-beom,7,0.0,,,,,3.0,3.0,,1.0,,,,,,,,,,,
Pape Thiaw,P. Thiaw,146851,Senegal,2347,0.0,True,https://s.sde.globo.com/media/person_role/2026/05/13/photo_FORMATO_WN9KVnY.png,2,4.73,Pape Bouna Thiaw,5.56,6,4.56,2,pape-thiaw,7,0.79,,,,,,,,,,,,,,,,,,,
Tangvik,Tangvik,146859,Noruega,2323,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/29/photo_FORMATO_Kx47Apz.png,0,0.0,Sander Tangvk,0.0,1,3.0,2,tangvik,6,0.0,,,,,,,,,,,,,,,,,,,
Tounekti,Tounekti,146870,Tunísia,2337,0.0,True,https://s.sde.globo.com/media/person_role/2026/05/15/photo_FORMATO_giT6tvj.png,2,-0.15,Sebastian Tounekti,0.0,5,2.64,2,tounekti,6,-0.49,,,,,,1.0,,,,,,,,,,,,,
Ben Hessen,B. Hessen,146875,Tunísia,2337,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/15/photo_FORMATO_sKJStd4.png,0,0.0,Sabri Ben Hassen - Hsan,0.0,1,2.0,2,ben-hessen,6,0.0,,,,,,,,,,,,,,,,,,,
Elloumi,Elloumi,146977,Tunísia,2337,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/15/photo_220x220.png,0,0.0,Rayan Elloumi,0.0,5,2.0,2,elloumi,6,0.0,,,,,,,,,,,,,,,,,,,
Fletcher,Fletcher,147188,Escócia,2327,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/03/photo_FORMATO_zTV9qaX.png,0,0.0,Tyler Robert Fletcher,0.0,4,2.0,2,fletcher,6,0.0,,,,,,,,,,,,,,,,,,,
Zeneli,Zeneli,147834,Suécia,2368,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/14/photo_FORMATO_PftBHi4.png,1,1.2,Besfort Zeneli,1.2,4,2.85,2,zeneli,6,-0.15,,,,,,,1.0,,,,,,,,,,,,
Bara Ndiaye,B. Ndiaye,147890,Senegal,2347,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/21/photo_FORMATO_LgdJJ35.png,0,0.0,Bara Joseph Sapoko N'Diaye,0.0,4,3.0,2,bara-ndiaye,6,0.0,,,,,,,,,,,,,,,,,,,
Sidny Cabral,S. Cabral,147891,Cabo Verde,3201,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/28/photo_FORMATO_AWYIfSC.png,2,6.0,Sidny Lopes Cabral,4.3,2,6.63,2,sidny-cabral,3,-0.07,,2.0,,,3.0,2.0,,2.0,7.0,,,,,,,,,1.0,
Amaimouni,Amaimouni,147965,Marrocos,2332,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/29/photo_FORMATO_Q94YdV6.png,2,2.35,Ayoube Amaimouni-Echghouyabe / Echghouyab,0.5,5,4.0,2,amaimouni,6,-0.68,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,
Smith,Smith,149612,Suécia,2368,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/14/photo_FORMATO_xyFqGsB.png,0,0.0,Eric Anders Smith,0.0,3,4.0,2,smith,6,0.0,,,,,,,,,,,,,,,,,,,
Herman Johansson,H. Johansson,149614,Suécia,2368,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/05/photo_FORMATO.png,0,0.0,Herman Nils Johansson,0.0,2,2.0,2,herman-johansson,6,0.0,,,,,,,,,,,,,,,,,,,
Stroud,Stroud,149616,Suécia,2368,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/14/photo_FORMATO_6SulLfz.png,2,0.0,Elliot Karl Stroud,0.0,2,1.36,2,stroud,6,-0.25,,,,,,,,,,,,,,,,,,,
Taha Ali,T. Ali,149618,Suécia,2368,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/14/photo_FORMATO_N0CicuV.png,1,0.0,Taha Abdi Ali,0.0,5,1.62,2,taha-ali,6,-0.38,,,,,,,,,,,,,,,,,,,
Visinsky,Visinsky,149722,República Tcheca,2352,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/22/photo_FORMATO_ideoua0.png,0,0.0,Denis Višinský,0.0,4,5.0,2,visinsky,7,0.0,,,,,,,,,,,,,,,,,,,
Memic,Memic,149795,Bósnia,2865,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/11/photo_FORMATO_IhaeVCD.png,1,1.0,Amar Memić,0.0,4,4.38,2,memic,6,0.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,
Lukic,Lukic,149796,Bósnia,2865,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/13/photo_FORMATO.png,1,10.2,Jovo Lukić,0.0,5,6.76,2,lukic,6,0.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,
Falchener,Falchener,149804,Noruega,2323,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/29/photo_FORMATO_hRourFE.png,0,0.0,Henrik Sælebakke Falchener - Saelebakke,0.0,3,3.0,2,falchener,6,0.0,,,,,,,,,,,,,,,,,,,
Manzambi,Manzambi,149805,Suíça,2320,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/19/photo_FORMATO_IqzeZPS.png,1,0.5,Johan Kula Manzambi,0.0,4,5.02,2,manzambi,7,0.0,,,,,,1.0,,1.0,,,,,,,,,,,
Cipenga,Cipenga,149838,RD Congo,3184,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/03/photo_FORMATO_b2BBHvZ.png,0,0.0,Brian Kibambe Cipenga,0.0,5,2.0,2,cipenga,6,0.0,,,,,,,,,,,,,,,,,,,
Fayulu,Fayulu,149839,RD Congo,3184,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/05/14/photo_FORMATO_L47F0L6.png,0,0.0,Timothy Bruce Munzoko Fayulu,0.0,1,2.0,2,fayulu,6,0.0,,,,,,,,,,,,,,,,,,,
Epolo,Epolo,149840,RD Congo,3184,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/03/photo_FORMATO_M2vwgPz.png,0,0.0,Matthieu Luka Epolo,0.0,1,3.0,2,epolo,6,0.0,,,,,,,,,,,,,,,,,,,
Sher,Sher,149842,Iraque,2342,0.0,True,https://s.sde.globo.com/media/person_role/2026/06/02/photo_FORMATO_NZVaHvR.png,1,0.0,Aimar Hazar Anwar Sher,0.0,4,2.43,2,sher,6,-0.57,,,,,,,,,,,,,,,,,,,
Yakob,Yakob,149843,Iraque,2342,0.0,False,https://s.sde.globo.com/media/person_role/2026/06/02/photo_FORMATO_IelR7WC.png,0,0.0,Kevin Enkido Yakob William,0.0,4,3.0,2,yakob,6,0.0,,,,,,,,,,,,,,,,,,,
Ali Yousif,A. Yousif,149845,Iraque,2342,0.0,False,https://s.sde.globo.com/media/person_role/2026/06/02/photo_FORMATO_tMqUyY8.png,0,0.0,Ali Yousef Hashim Najatee - Youssef,0.0,5,3.0,2,ali-yousif,6,0.0,,,,,,,,,,,,,,,,,,,
Zaid Ismail,Z. Ismail,149846,Iraque,2342,0.0,True,https://s.sde.globo.com/media/person_role/2026/06/02/photo_FORMATO_RubhF4q.png,2,3.45,Zaid Ismael Khaleel Al-Dulaimi,3.0,4,3.21,2,zaid-ismail,7,0.25,,,,,5.0,2.0,,,,,,,,,,,,,
Farji,Farji,149847,Iraque,2342,0.0,True,https://s.sde.globo.com/media/person_role/2026/06/02/photo_FORMATO_6crXkLp.png,2,1.25,Marko Jabbar Hussein Farji,0.5,5,2.04,2,farji,6,-0.27,,,,,1.0,,,,2.0,,,,,,,,,,
Armando González,A. González,149857,México,2360,0.0,False,https://s.sde.globo.com/media/person_role/2026/06/02/photo_FORMATO_Dp7rJBo.png,1,-0.3,Armando González Alba,0.0,5,5.55,2,armando-gonzalez,6,0.0,,,,,,1.0,,,,,,,,,,,,,
Opoku,Opoku,149870,Gana,2375,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_z3tY0LA.png,1,6.2,Jerome Osei Opoku,6.2,3,5.39,2,opoku,7,1.39,,,,,,1.0,,,3.0,,,,,,,,,1.0,
Adjetey,Adjetey,149871,Gana,2375,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_VTEA7nh.png,1,4.7,Jonas Adjei Adjetey,4.7,3,4.06,2,adjetey,7,1.06,,,,,,1.0,,,,,,,,,,,,1.0,
Bonsu Baah,B. Baah,149872,Gana,2375,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_QLZ8YDQ.png,0,0.0,Christopher Bonsu Baah,0.0,5,6.0,2,bonsu-baah,6,0.0,,,,,,,,,,,,,,,,,,,
Peprah Oppong,P. Oppong,149873,Gana,2375,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_p730J4w.png,1,5.0,Kojo Peprah Oppong,5.0,3,4.97,2,peprah-oppong,6,0.97,,,,,,,,,,,,,,,,,,1.0,
Asare,Asare,149874,Gana,2375,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_cnt6oKT.png,1,8.9,Benjamin Asare,8.9,1,4.71,2,asare,7,2.71,,,,3.0,,,,,,,,,,,,,,1.0,
Yirenkyi,Yirenkyi,149875,Gana,2375,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/18/photo_FORMATO_VtemFdn.png,1,6.6,Caleb Marfo Yirenkyi,6.6,2,5.53,2,yirenkyi,7,1.53,,,,,1.0,3.0,,,2.0,,,,,,,,,1.0,
Arévalo,Arévalo,150742,Equador,2372,0.0,False,https://s.sde.globo.com/media/person_role/2026/06/03/photo_FORMATO_ro5Qkob.png,0,0.0,Jeremy Alberto Arévalo Mera,0.0,5,3.0,2,arevalo,6,0.0,,,,,,,,,,,,,,,,,,,
Sébastien Migné,S. Migné,150853,Haiti,2334,0.0,True,https://s.sde.globo.com/media/person_role/2026/05/13/photo_FORMATO_WMYUhCA.png,2,2.66,Sébastien Bernard Henri Clément Migné,2.63,6,2.78,2,sebastien-migne,7,0.23,,,,,,,,,,,,,,,,,,,
Expérience,Expérience,150854,Haiti,2334,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_mmOWpoj.png,2,3.75,Martin Yves Roberns Didier Expérience,4.8,2,4.03,2,experience,7,0.67,,,,,4.0,6.0,,1.0,5.0,,,,,,,,,,
Deedson,Deedson,150856,Haiti,2334,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_1HlkUjY.png,2,1.05,Don Deedson Louicius,1.4,5,1.92,2,deedson,7,0.06,,,,,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,
Lacroix,Lacroix,150860,Haiti,2334,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_9tLKFxc.png,0,0.0,Markhus Lacroix - Duke,0.0,2,2.0,2,lacroix,6,0.0,,,,,,,,,,,,,,,,,,,
Paugain,Paugain,150861,Haiti,2334,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_dxyktFe.png,0,0.0,Wilguens Raphaël Polynice Paugin,0.0,2,2.0,2,paugain,6,0.0,,,,,,,,,,,,,,,,,,,
Woodensky Pierre,W. Pierre,150863,Haiti,2334,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/03/photo_FORMATO_11kW3WM.png,0,0.0,Olivier Woodenski Pierre,0.0,4,2.0,2,woodensky-pierre,6,0.0,,,,,,,,,,,,,,,,,,,
Sainté,Sainté,150864,Haiti,2334,0.0,False,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/02/photo_FORMATO_jRaUNao.png,0,0.0,Carl Fred Sainté - Sainthe,0.0,4,2.0,2,sainte,6,0.0,,,,,,,,,,,,,,,,,,,
Comenencia,Comenencia,150866,Curaçao,3221,0.0,True,https://s.sde.globo.com/media/person_role/2026/05/18/photo_FORMATO_gOAyfbY.png,2,6.9,Livano Shyron Liomar Comenencia,1.1,4,5.81,2,comenencia,7,-1.01,,1.0,,,4.0,3.0,1.0,,1.0,,1.0,,,,,,,,
Martha,Martha,150874,Curaçao,3221,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/18/photo_FORMATO_HMpMun2.png,0,0.0,Ar'jany Jainel Archenir Martha - Arjany,0.0,4,2.0,2,martha,6,0.0,,,,,,,,,,,,,,,,,,,
Jamal Sellami,J. Sellami,150875,Jordânia,3231,0.0,True,https://s.sde.globo.com/media/person_role_contract_photo/2026/06/03/photo_FORMATO_FBqWrMW.png,2,4.42,Jamal Sellami - Salami,5.35,6,3.71,2,jamal-sellami,7,0.89,,,,,,,,,,,,,,,,,,,
Noslin,Noslin,150876,Curaçao,3221,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/18/photo_FORMATO_sOo2Q7B.png,0,0.0,Tyrese Yurvencey Noslin,0.0,2,2.0,2,noslin,6,0.0,,,,,,,,,,,,,,,,,,,
Hansen,Hansen,150877,Curaçao,3221,0.0,False,https://s.sde.globo.com/media/person_role/2026/05/18/photo_FORMATO_X2nGvib.png,1,2.7,Sontje Misjonne Juniffer Naigelino Hansen,0.0,5,2.55,2,hansen,6,0.0,,,,,1.0,,1.0,,,,,,,,,,,,
